imp_id,imp_campaign_id_sampled_from,user_id,campaign_id,campaign_value_per_conv,expected_value,bid,market_price,win,pconv,utility,budget_remaining,eligible_campaigns,chosen_score
106,47548,35,44923,500.0,500.0,450.0,469.5201170243096,False,1.0,0.0,1000.0,70,500.0
107,43015,45,44923,500.0,500.0,450.0,445.44253519294097,True,1.0,54.557464807059034,554.557464807059,70,500.0
108,47548,64,44923,500.0,500.0,450.0,429.5017405660643,True,1.0,70.49825943393569,125.05572424099466,70,500.0
109,43789,26,44923,500.0,500.0,450.0,413.67518659381494,True,1.0,86.32481340618506,-288.6194623528203,70,500.0
110,16007,8,45488,500.0,500.0,450.0,486.23421568894577,False,1.0,0.0,1000.0,69,500.0
111,13505,44,45488,500.0,500.0,450.0,446.019866085025,True,1.0,53.980133914975,553.980133914975,69,500.0
112,19442,23,45488,500.0,500.0,450.0,423.21270283157077,True,1.0,76.78729716842923,130.76743108340423,69,500.0
113,42993,52,45488,500.0,500.0,450.0,432.53609617355875,True,1.0,67.46390382644125,-301.7686650901545,69,500.0
114,13505,93,45783,500.0,500.0,450.0,457.12976120477066,False,1.0,0.0,1000.0,68,500.0
115,42517,80,45783,500.0,500.0,450.0,420.90955046453087,True,1.0,79.09044953546913,579.0904495354691,68,500.0
116,42252,97,45783,500.0,500.0,450.0,482.09528556831384,False,1.0,0.0,579.0904495354691,68,500.0
117,42569,33,45783,500.0,500.0,450.0,473.26675768516895,False,1.0,0.0,579.0904495354691,68,500.0
118,42485,99,45783,500.0,500.0,450.0,469.7516660355844,False,1.0,0.0,579.0904495354691,68,500.0
119,42838,50,45783,500.0,500.0,450.0,443.88837357975933,True,1.0,56.11162642024067,135.2020759557098,68,500.0
120,19442,70,45783,500.0,500.0,450.0,461.45779566321994,False,1.0,0.0,135.2020759557098,68,500.0
121,13505,83,45783,500.0,500.0,450.0,457.56881720214625,False,1.0,0.0,135.2020759557098,68,500.0
122,13505,45,45783,500.0,500.0,450.0,463.48619413993384,False,1.0,0.0,135.2020759557098,68,500.0
123,41142,83,45783,500.0,500.0,450.0,412.59998890259004,True,1.0,87.40001109740996,-277.39791294688024,68,500.0
124,47548,79,46536,500.0,500.0,450.0,442.4226661953549,True,1.0,57.57733380464509,557.5773338046451,67,500.0
125,44729,54,46536,500.0,500.0,450.0,408.74527564757034,True,1.0,91.25472435242966,148.8320581570748,67,500.0
126,42844,19,46536,500.0,500.0,450.0,449.4591737320067,True,1.0,50.54082626799328,-300.6271155749319,67,500.0
127,47362,6,46729,500.0,500.0,450.0,434.6875091099507,True,1.0,65.31249089004928,565.3124908900493,66,500.0
128,42540,99,46729,500.0,500.0,450.0,418.0071769979442,True,1.0,81.99282300205579,147.30531389210506,66,500.0
129,41142,35,46729,500.0,500.0,450.0,414.3062670950297,True,1.0,85.69373290497032,-267.0009532029246,66,500.0
130,44867,86,47009,500.0,500.0,450.0,457.8880114959941,False,1.0,0.0,1000.0,65,500.0
131,42943,90,47009,500.0,500.0,450.0,420.3533671683198,True,1.0,79.64663283168022,579.6466328316802,65,500.0
132,42569,71,47009,500.0,500.0,450.0,488.26081065391173,False,1.0,0.0,579.6466328316802,65,500.0
133,42993,86,47009,500.0,500.0,450.0,457.2955025730356,False,1.0,0.0,579.6466328316802,65,500.0
134,45783,56,47009,500.0,500.0,450.0,436.2182824081354,True,1.0,63.781717591864606,143.42835042354483,65,500.0
135,43633,79,47009,500.0,500.0,450.0,458.1823942333275,False,1.0,0.0,143.42835042354483,65,500.0
136,14546,44,47009,500.0,500.0,450.0,407.0523483926728,True,1.0,92.9476516073272,-263.62399796912797,65,500.0
137,42582,75,47086,500.0,500.0,450.0,491.2703291917302,False,1.0,0.0,1000.0,64,500.0
138,45482,61,47086,500.0,500.0,450.0,448.40730932486105,True,1.0,51.592690675138954,551.592690675139,64,500.0
